Content ID,Reaction Type,Datetime,Category_y,Score,,,Top 5 Category   ,
74c85e37-5017-462e-bee2-2769db7a17c1,heart,22-10-2020 05:36,healthy eating,60,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,love,29-10-2020 16:03,healthy eating,65,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,heart,05-07-2020 13:40,healthy eating,60,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,want,23-10-2020 15:42,healthy eating,70,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,super love,24-06-2020 01:08,healthy eating,75,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,want,03-04-2021 23:44,healthy eating,70,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,worried,12-06-2021 12:34,healthy eating,12,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,peeking,17-11-2020 18:06,healthy eating,35,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,super love,04-12-2020 19:52,healthy eating,75,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,16-09-2020 02:12,healthy eating,45,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,love,11-05-2021 11:50,healthy eating,65,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,heart,24-03-2021 02:10,healthy eating,60,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,adore,29-09-2020 08:09,healthy eating,72,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,love,26-01-2021 11:05,healthy eating,65,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,scared,06-12-2020 04:37,healthy eating,15,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,peeking,11-01-2021 04:09,healthy eating,35,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,peeking,30-06-2020 18:14,healthy eating,35,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,24-02-2021 10:21,healthy eating,45,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,28-04-2021 13:20,healthy eating,45,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,want,26-04-2021 13:36,healthy eating,70,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,cherish,24-07-2020 12:54,healthy eating,70,,,,
74c85e37-5017-462e-bee2-2769db7a17c1,worried,26-05-2021 16:44,healthy eating,12,,,,
b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,13-08-2020 02:54,fitness,60,,,,
b400ea0c-43f0-4307-a3b2-78e5784d69be,indifferent,31-08-2020 10:54,fitness,20,,,,
b400ea0c-43f0-4307-a3b2-78e5784d69be,super love,25-07-2020 13:09,fitness,75,,,,
b400ea0c-43f0-4307-a3b2-78e5784d69be,intrigued,09-08-2020 21:16,fitness,45,,,,
b400ea0c-43f0-4307-a3b2-78e5784d69be,indifferent,03-09-2020 00:33,fitness,20,,,,
b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,14-11-2020 09:03,fitness,60,,,,
b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,10-06-2021 03:37,fitness,60,,,,
79f1b9b4-b21b-4abd-802a-811540cbc845,super love,05-02-2021 05:32,travel,75,,,,
79f1b9b4-b21b-4abd-802a-811540cbc845,want,29-09-2020 10:59,travel,70,,,,
79f1b9b4-b21b-4abd-802a-811540cbc845,intrigued,06-12-2020 14:38,travel,45,,,,
79f1b9b4-b21b-4abd-802a-811540cbc845,super love,29-06-2020 14:52,travel,75,,,,
79f1b9b4-b21b-4abd-802a-811540cbc845,disgust,12-02-2021 10:54,travel,0,,,,
af373863-f9df-4330-b423-d2b802b30d6e,cherish,09-02-2021 05:37,food,70,,,,
af373863-f9df-4330-b423-d2b802b30d6e,dislike,22-12-2020 12:07,food,10,,,,
af373863-f9df-4330-b423-d2b802b30d6e,want,31-05-2021 14:34,food,70,,,,
af373863-f9df-4330-b423-d2b802b30d6e,disgust,10-04-2021 11:47,food,0,,,,
af373863-f9df-4330-b423-d2b802b30d6e,peeking,25-12-2020 12:21,food,35,,,,
af373863-f9df-4330-b423-d2b802b30d6e,want,24-02-2021 04:47,food,70,,,,
af373863-f9df-4330-b423-d2b802b30d6e,adore,10-04-2021 10:31,food,72,,,,
af373863-f9df-4330-b423-d2b802b30d6e,heart,12-06-2021 05:52,food,60,,,,
af373863-f9df-4330-b423-d2b802b30d6e,dislike,27-09-2020 17:58,food,10,,,,
af373863-f9df-4330-b423-d2b802b30d6e,disgust,23-02-2021 18:16,food,0,,,,
af373863-f9df-4330-b423-d2b802b30d6e,intrigued,20-06-2020 19:32,food,45,,,,
af373863-f9df-4330-b423-d2b802b30d6e,adore,29-05-2021 21:35,food,72,,,,
af373863-f9df-4330-b423-d2b802b30d6e,hate,17-07-2020 15:11,food,5,,,,
af373863-f9df-4330-b423-d2b802b30d6e,dislike,28-09-2020 00:17,food,10,,,,
af373863-f9df-4330-b423-d2b802b30d6e,super love,13-12-2020 00:19,food,75,,,,
af373863-f9df-4330-b423-d2b802b30d6e,cherish,23-04-2021 04:55,food,70,,,,
af373863-f9df-4330-b423-d2b802b30d6e,hate,29-04-2021 13:54,food,5,,,,
af373863-f9df-4330-b423-d2b802b30d6e,heart,20-06-2020 12:32,food,60,,,,
af373863-f9df-4330-b423-d2b802b30d6e,scared,19-08-2020 14:28,food,15,,,,
af373863-f9df-4330-b423-d2b802b30d6e,heart,03-02-2021 00:56,food,60,,,,
af373863-f9df-4330-b423-d2b802b30d6e,worried,11-11-2020 10:24,food,12,,,,
af373863-f9df-4330-b423-d2b802b30d6e,cherish,23-05-2021 08:54,food,70,,,,
af373863-f9df-4330-b423-d2b802b30d6e,interested,23-04-2021 15:24,food,30,,,,
af373863-f9df-4330-b423-d2b802b30d6e,indifferent,07-04-2021 03:01,food,20,,,,
af373863-f9df-4330-b423-d2b802b30d6e,disgust,15-12-2020 01:53,food,0,,,,
af373863-f9df-4330-b423-d2b802b30d6e,scared,10-06-2021 04:34,food,15,,,,
af373863-f9df-4330-b423-d2b802b30d6e,dislike,25-04-2021 11:21,food,10,,,,
af373863-f9df-4330-b423-d2b802b30d6e,like,07-01-2021 09:36,food,50,,,,
af373863-f9df-4330-b423-d2b802b30d6e,heart,17-05-2021 14:21,food,60,,,,
af373863-f9df-4330-b423-d2b802b30d6e,indifferent,10-02-2021 16:07,food,20,,,,
af373863-f9df-4330-b423-d2b802b30d6e,dislike,17-12-2020 10:36,food,10,,,,
af373863-f9df-4330-b423-d2b802b30d6e,indifferent,01-01-2021 23:29,food,20,,,,
af373863-f9df-4330-b423-d2b802b30d6e,want,23-07-2020 05:30,food,70,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,super love,08-01-2021 02:20,soccer,75,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,18-02-2021 16:39,soccer,15,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,cherish,15-04-2021 12:28,soccer,70,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,intrigued,07-02-2021 22:19,soccer,45,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,01-02-2021 15:58,soccer,15,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,heart,05-08-2020 01:35,soccer,60,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,13-12-2020 05:49,soccer,15,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,want,13-01-2021 08:51,soccer,70,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,peeking,19-05-2021 09:39,soccer,35,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,love,17-05-2021 07:48,soccer,65,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,09-06-2021 12:49,soccer,15,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,21-01-2021 14:31,soccer,15,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,indifferent,27-09-2020 10:42,soccer,20,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,12-02-2021 00:18,soccer,15,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,dislike,16-03-2021 19:20,soccer,10,,,,
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,adore,20-08-2020 07:18,soccer,72,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,21-07-2020 05:09,travel,5,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,worried,13-06-2021 10:50,travel,12,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,disgust,03-11-2020 18:14,travel,0,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,04-03-2021 16:55,travel,35,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,04-10-2020 13:13,travel,15,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,like,23-05-2021 11:08,travel,50,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,super love,02-09-2020 19:30,travel,75,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,09-05-2021 13:48,travel,30,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,cherish,14-02-2021 17:31,travel,70,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,indifferent,04-01-2021 22:02,travel,20,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,dislike,04-03-2021 09:22,travel,10,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,21-06-2020 22:01,travel,30,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,19-09-2020 10:25,travel,72,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,07-02-2021 16:49,travel,30,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,05-09-2020 02:44,travel,72,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,12-08-2020 16:29,travel,15,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,23-09-2020 18:27,travel,70,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,10-10-2020 07:15,travel,15,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,intrigued,27-11-2020 05:51,travel,45,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,dislike,10-09-2020 21:09,travel,10,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,10-03-2021 19:35,travel,35,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,like,28-11-2020 09:30,travel,50,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,26-03-2021 16:49,travel,35,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,01-04-2021 21:16,travel,70,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,25-02-2021 19:52,travel,5,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,24-05-2021 05:41,travel,72,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,25-12-2020 22:31,travel,5,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,16-02-2021 13:46,travel,5,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,heart,09-04-2021 01:39,travel,60,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,disgust,19-03-2021 08:56,travel,0,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,06-05-2021 16:00,travel,5,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,07-10-2020 13:14,travel,72,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,intrigued,11-01-2021 04:27,travel,45,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,19-08-2020 20:24,travel,70,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,05-02-2021 19:58,travel,30,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,08-09-2020 21:58,travel,35,,,,
43450a12-1e4c-4a17-a846-9d8768984051,peeking,25-08-2020 18:25,animals,35,,,,
43450a12-1e4c-4a17-a846-9d8768984051,intrigued,07-10-2020 18:48,animals,45,,,,
43450a12-1e4c-4a17-a846-9d8768984051,hate,06-09-2020 03:41,animals,5,,,,
43450a12-1e4c-4a17-a846-9d8768984051,worried,19-09-2020 05:20,animals,12,,,,
43450a12-1e4c-4a17-a846-9d8768984051,scared,11-08-2020 17:10,animals,15,,,,
43450a12-1e4c-4a17-a846-9d8768984051,intrigued,01-04-2021 11:36,animals,45,,,,
43450a12-1e4c-4a17-a846-9d8768984051,super love,06-05-2021 16:20,animals,75,,,,
43450a12-1e4c-4a17-a846-9d8768984051,cherish,09-07-2020 05:46,animals,70,,,,
43450a12-1e4c-4a17-a846-9d8768984051,peeking,01-09-2020 10:12,animals,35,,,,
43450a12-1e4c-4a17-a846-9d8768984051,love,19-04-2021 16:25,animals,65,,,,
43450a12-1e4c-4a17-a846-9d8768984051,scared,25-06-2020 02:56,animals,15,,,,
43450a12-1e4c-4a17-a846-9d8768984051,worried,09-08-2020 19:46,animals,12,,,,
43450a12-1e4c-4a17-a846-9d8768984051,intrigued,22-03-2021 06:41,animals,45,,,,
43450a12-1e4c-4a17-a846-9d8768984051,cherish,17-01-2021 05:30,animals,70,,,,
43450a12-1e4c-4a17-a846-9d8768984051,dislike,13-01-2021 15:17,animals,10,,,,
43450a12-1e4c-4a17-a846-9d8768984051,super love,11-03-2021 03:27,animals,75,,,,
43450a12-1e4c-4a17-a846-9d8768984051,heart,03-10-2020 16:02,animals,60,,,,
43450a12-1e4c-4a17-a846-9d8768984051,scared,05-08-2020 13:09,animals,15,,,,
43450a12-1e4c-4a17-a846-9d8768984051,disgust,15-11-2020 09:13,animals,0,,,,
43450a12-1e4c-4a17-a846-9d8768984051,intrigued,18-03-2021 10:53,animals,45,,,,
43450a12-1e4c-4a17-a846-9d8768984051,intrigued,05-06-2021 03:50,animals,45,,,,
43450a12-1e4c-4a17-a846-9d8768984051,dislike,01-08-2020 08:47,animals,10,,,,
43450a12-1e4c-4a17-a846-9d8768984051,hate,28-12-2020 01:45,animals,5,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,08-03-2021 19:39,cooking,45,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,scared,11-08-2020 00:11,cooking,15,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,01-06-2021 11:14,cooking,45,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,peeking,31-12-2020 22:55,cooking,35,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,like,12-10-2020 06:49,cooking,50,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,want,21-09-2020 03:00,cooking,70,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,cherish,26-08-2020 15:38,cooking,70,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,want,20-03-2021 07:33,cooking,70,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,20-11-2020 11:18,cooking,5,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,16-11-2020 06:37,cooking,75,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,08-06-2021 23:22,cooking,5,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,like,29-12-2020 23:33,cooking,50,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,scared,08-11-2020 02:58,cooking,15,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,adore,03-11-2020 19:31,cooking,72,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,11-09-2020 19:19,cooking,5,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,scared,03-12-2020 14:48,cooking,15,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,like,14-04-2021 16:59,cooking,50,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,love,05-11-2020 19:14,cooking,65,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,22-12-2020 05:08,cooking,5,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,love,24-07-2020 10:47,cooking,65,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,26-05-2021 03:57,cooking,75,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,22-01-2021 15:50,cooking,75,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,26-08-2020 22:31,cooking,75,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,20-10-2020 08:23,cooking,30,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,worried,22-04-2021 10:08,cooking,12,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,13-03-2021 08:36,cooking,30,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,07-01-2021 14:49,cooking,30,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,worried,15-01-2021 22:01,cooking,12,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,worried,07-11-2020 12:38,cooking,12,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,indifferent,21-04-2021 04:50,cooking,20,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,31-12-2020 05:36,cooking,10,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,03-12-2020 17:51,cooking,75,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,02-05-2021 23:27,cooking,10,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,peeking,27-03-2021 07:40,cooking,35,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,want,08-09-2020 14:24,cooking,70,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,26-08-2020 13:16,tennis,15,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,disgust,04-02-2021 00:05,tennis,0,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,30-11-2020 06:26,tennis,10,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,indifferent,05-07-2020 14:01,tennis,20,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,17-07-2020 06:19,tennis,75,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,23-02-2021 05:09,tennis,10,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,01-08-2020 22:13,tennis,12,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,01-06-2021 11:35,tennis,60,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,disgust,02-10-2020 02:46,tennis,0,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,30-05-2021 17:39,tennis,15,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,want,23-01-2021 17:07,tennis,70,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,04-10-2020 19:14,tennis,15,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,27-02-2021 13:50,tennis,12,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,interested,09-01-2021 05:04,tennis,30,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,07-04-2021 12:57,tennis,75,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,05-06-2021 00:15,tennis,60,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,05-04-2021 13:13,tennis,75,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,intrigued,07-06-2021 19:51,tennis,45,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,hate,22-06-2020 23:26,tennis,5,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,like,12-09-2020 01:18,tennis,50,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,20-11-2020 16:15,tennis,15,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,cherish,17-10-2020 07:48,tennis,70,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,intrigued,10-07-2020 16:51,tennis,45,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,peeking,14-03-2021 12:22,tennis,35,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,peeking,30-03-2021 21:11,tennis,35,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,17-12-2020 05:16,tennis,15,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,06-09-2020 01:03,tennis,15,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,10-04-2021 07:56,tennis,60,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,20-01-2021 09:53,tennis,10,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,like,07-06-2021 12:07,tennis,50,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,29-12-2020 11:55,tennis,60,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,love,05-07-2020 04:41,tennis,65,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,love,07-02-2021 10:00,tennis,65,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,26-07-2020 05:48,tennis,12,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,01-04-2021 19:05,tennis,10,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,like,28-04-2021 16:19,tennis,50,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,13-05-2021 23:50,tennis,15,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,want,24-09-2020 08:48,tennis,70,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,26-10-2020 05:33,tennis,75,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,intrigued,20-10-2020 06:55,technology,45,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,23-07-2020 21:33,technology,75,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,scared,10-08-2020 13:07,technology,15,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,love,29-05-2021 02:57,technology,65,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,interested,26-02-2021 11:02,technology,30,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,peeking,03-07-2020 20:03,technology,35,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,interested,14-01-2021 01:04,technology,30,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,02-10-2020 04:55,technology,75,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,15-05-2021 18:42,technology,75,,,,
b7983f99-c4c7-455b-a120-b144101449ad,want,09-01-2021 06:20,dogs,70,,,,
b7983f99-c4c7-455b-a120-b144101449ad,intrigued,09-12-2020 20:24,dogs,45,,,,
b7983f99-c4c7-455b-a120-b144101449ad,scared,24-12-2020 20:36,dogs,15,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,06-01-2021 16:05,dogs,50,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,05-01-2021 21:37,dogs,50,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,15-05-2021 00:19,dogs,50,,,,
b7983f99-c4c7-455b-a120-b144101449ad,peeking,27-06-2020 10:43,dogs,35,,,,
b7983f99-c4c7-455b-a120-b144101449ad,indifferent,23-04-2021 17:17,dogs,20,,,,
b7983f99-c4c7-455b-a120-b144101449ad,interested,27-03-2021 02:13,dogs,30,,,,
b7983f99-c4c7-455b-a120-b144101449ad,peeking,13-07-2020 20:22,dogs,35,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,11-09-2020 18:32,dogs,50,,,,
b7983f99-c4c7-455b-a120-b144101449ad,want,28-09-2020 03:08,dogs,70,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,30-01-2021 21:57,dogs,50,,,,
b7983f99-c4c7-455b-a120-b144101449ad,super love,26-01-2021 19:32,dogs,75,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,31-12-2020 18:15,dogs,50,,,,
b7983f99-c4c7-455b-a120-b144101449ad,cherish,08-12-2020 04:35,dogs,70,,,,
b7983f99-c4c7-455b-a120-b144101449ad,worried,15-02-2021 06:26,dogs,12,,,,
b7983f99-c4c7-455b-a120-b144101449ad,love,26-12-2020 11:50,dogs,65,,,,
b7983f99-c4c7-455b-a120-b144101449ad,hate,19-04-2021 12:19,dogs,5,,,,
b7983f99-c4c7-455b-a120-b144101449ad,intrigued,30-07-2020 14:09,dogs,45,,,,
b7983f99-c4c7-455b-a120-b144101449ad,cherish,19-09-2020 15:24,dogs,70,,,,
b7983f99-c4c7-455b-a120-b144101449ad,dislike,21-10-2020 10:11,dogs,10,,,,
b7983f99-c4c7-455b-a120-b144101449ad,dislike,21-04-2021 13:54,dogs,10,,,,
b7983f99-c4c7-455b-a120-b144101449ad,scared,07-12-2020 11:51,dogs,15,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,love,03-10-2020 16:48,tennis,65,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,heart,02-09-2020 12:43,tennis,60,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,worried,26-01-2021 07:31,tennis,12,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,29-08-2020 23:49,tennis,30,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,adore,11-10-2020 18:58,tennis,72,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,adore,03-02-2021 06:52,tennis,72,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,30-08-2020 13:52,tennis,30,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,worried,16-06-2021 17:34,tennis,12,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,disgust,11-12-2020 01:05,tennis,0,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,dislike,02-03-2021 23:26,tennis,10,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,intrigued,07-03-2021 03:47,tennis,45,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,03-03-2021 17:22,tennis,30,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,like,01-05-2021 06:29,tennis,50,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,09-12-2020 17:28,tennis,30,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,love,19-11-2020 07:20,tennis,65,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,want,17-05-2021 02:21,tennis,70,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,cherish,08-01-2021 05:03,tennis,70,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,peeking,29-10-2020 20:44,tennis,35,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,peeking,01-12-2020 12:05,food,35,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,disgust,05-08-2020 17:46,food,0,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,love,11-01-2021 21:30,food,65,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,cherish,23-10-2020 18:20,food,70,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,want,14-01-2021 04:57,food,70,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,hate,20-05-2021 09:17,food,5,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,want,17-09-2020 03:53,food,70,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,hate,27-11-2020 16:49,food,5,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,heart,10-08-2020 19:21,food,60,,,,
